ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2025,senior,integral,Product Manager,130500,USD,130500,US,presencial,US,media,USA
2025,senior,integral,Analytics Engineer,261000,USD,261000,US,presencial,US,media,USA
2025,senior,integral,Analytics Engineer,174000,USD,174000,US,presencial,US,media,USA
2025,senior,integral,Engineer,293590,USD,293590,US,presencial,US,media,USA
2025,senior,integral,Engineer,174750,USD,174750,US,presencial,US,media,USA
2025,senior,integral,Engineering Manager,267221,USD,267221,US,remoto,US,media,USA
2025,senior,integral,Engineering Manager,225029,USD,225029,US,remoto,US,media,USA
2025,senior,integral,Research Scientist,220000,USD,220000,US,remoto,US,media,USA
2025,senior,integral,Research Scientist,170000,USD,170000,US,remoto,US,media,USA
2025,senior,integral,Data Architect,185000,USD,185000,US,remoto,US,media,USA
2025,senior,integral,Data Architect,140000,USD,140000,US,remoto,US,media,USA
2025,senior,integral,Data Architect,188000,USD,188000,US,remoto,US,media,USA
2025,senior,integral,Data Architect,128000,USD,128000,US,remoto,US,media,USA
2025,pleno,integral,Analytics Engineer,900000,PHP,15347,PH,remoto,PH,media,PHL
2025,pleno,integral,BI Engineer,130000,USD,130000,US,remoto,US,media,USA
2025,pleno,integral,BI Engineer,95000,USD,95000,US,remoto,US,media,USA
2025,senior,integral,Engineer,231000,USD,231000,US,presencial,US,media,USA
2025,senior,integral,Engineer,154000,USD,154000,US,presencial,US,media,USA
2025,senior,integral,Director,190000,USD,190000,US,presencial,US,media,USA
2025,senior,integral,Director,150000,USD,150000,US,presencial,US,media,USA
2025,executivo,integral,Director,120000,USD,120000,US,presencial,US,media,USA
2025,executivo,integral,Director,100000,USD,100000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,226000,USD,226000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,140000,USD,140000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,164320,USD,164320,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,95680,USD,95680,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,186000,USD,186000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,149000,USD,149000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,186000,USD,186000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,149000,USD,149000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,155000,USD,155000,US,remoto,US,media,USA
2025,senior,integral,Data Scientist,125882,USD,125882,US,remoto,US,media,USA
2025,senior,integral,Data Engineer,185000,USD,185000,US,remoto,US,media,USA
2025,senior,integral,Data Engineer,160000,USD,160000,US,remoto,US,media,USA
2025,senior,integral,Data Engineer,254500,USD,254500,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,139500,USD,139500,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,200000,USD,200000,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,95000,USD,95000,US,remoto,US,media,USA
2025,pleno,integral,Data Engineer,92352,USD,92352,US,remoto,US,media,USA
2025,senior,integral,Data Engineer,197300,USD,197300,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,118400,USD,118400,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,113000,USD,113000,CA,presencial,CA,media,CAN
2025,pleno,integral,Data Engineer,90488,USD,90488,CA,presencial,CA,media,CAN
2025,senior,integral,Systems Administrator,230000,USD,230000,US,presencial,US,media,USA
2025,senior,integral,Systems Administrator,160000,USD,160000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,211750,USD,211750,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,154000,USD,154000,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
2025,senior,integral,Analyst,78000,GBP,98734,GB,presencial,GB,media,GBR
2025,senior,integral,Analyst,68000,GBP,86075,GB,presencial,GB,media,GBR
2025,senior,integral,Analyst,78000,GBP,98734,GB,presencial,GB,media,GBR
2025,senior,integral,Analyst,68000,GBP,86075,GB,presencial,GB,media,GBR
2025,senior,integral,Director,230000,USD,230000,US,presencial,US,media,USA
2025,senior,integral,Director,200000,USD,200000,US,presencial,US,media,USA
2025,pleno,integral,Manager,197300,USD,197300,US,presencial,US,media,USA
2025,pleno,integral,Manager,118400,USD,118400,US,presencial,US,media,USA
2025,pleno,integral,Engineer,184100,USD,184100,US,presencial,US,media,USA
2025,pleno,integral,Engineer,93974,USD,93974,US,presencial,US,media,USA
2025,pleno,integral,Manager,425000,USD,425000,US,presencial,US,media,USA
2025,pleno,integral,Manager,340000,USD,340000,US,presencial,US,media,USA
2025,senior,integral,Product Manager,220000,USD,220000,US,presencial,US,media,USA
2025,senior,integral,Product Manager,198000,USD,198000,US,presencial,US,media,USA
2025,senior,integral,Analyst,103100,USD,103100,US,presencial,US,media,USA
2025,senior,integral,Analyst,64000,USD,64000,US,presencial,US,media,USA
2025,senior,integral,Manager,174500,USD,174500,US,remoto,US,media,USA
2025,senior,integral,Manager,116300,USD,116300,US,remoto,US,media,USA
2025,pleno,integral,Developer,175000,USD,175000,US,presencial,US,media,USA
2025,pleno,integral,Developer,100000,USD,100000,US,presencial,US,media,USA
2025,senior,integral,Engineer,175000,USD,175000,US,presencial,US,media,USA
2025,senior,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
2025,senior,integral,Engineer,190000,USD,190000,US,presencial,US,media,USA
2025,senior,integral,Engineer,150000,USD,150000,US,presencial,US,media,USA
2025,senior,integral,Manager,201825,USD,201825,US,presencial,US,media,USA
2025,senior,integral,Manager,175500,USD,175500,US,presencial,US,media,USA
2025,senior,integral,Engineer,180000,USD,180000,US,presencial,US,media,USA
2025,senior,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,150000,USD,150000,US,remoto,US,media,USA
2025,pleno,integral,Software Engineer,125000,USD,125000,US,remoto,US,media,USA
2025,pleno,integral,Engineer,133786,USD,133786,US,presencial,US,media,USA
2025,pleno,integral,Engineer,104781,USD,104781,US,presencial,US,media,USA
2025,pleno,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
2025,pleno,integral,Engineer,88561,USD,88561,US,presencial,US,media,USA
2025,senior,integral,Product Manager,250000,USD,250000,US,remoto,US,media,USA
2025,senior,integral,Product Manager,175000,USD,175000,US,remoto,US,media,USA
2025,pleno,integral,Engineering Manager,369000,USD,369000,US,presencial,US,media,USA
2025,pleno,integral,Engineering Manager,246000,USD,246000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,91840,USD,91840,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,80300,USD,80300,US,presencial,US,media,USA
2025,senior,integral,Solutions Engineer,256000,USD,256000,US,remoto,US,media,USA
2025,senior,integral,Solutions Engineer,152000,USD,152000,US,remoto,US,media,USA
2025,pleno,integral,Product Manager,66000,EUR,69473,LT,presencial,LT,media,LTU
2025,pleno,integral,Product Manager,44400,EUR,46736,LT,presencial,LT,media,LTU
2025,senior,integral,Data Platform Engineer,180000,USD,180000,US,presencial,US,media,USA
2025,senior,integral,Data Platform Engineer,140000,USD,140000,US,presencial,US,media,USA
2025,senior,integral,Engineer,140000,USD,140000,US,remoto,US,media,USA
2025,senior,integral,Engineer,115000,USD,115000,US,remoto,US,media,USA
2025,junior,integral,Business Analyst,137363,USD,137363,US,presencial,US,media,USA
2025,junior,integral,Business Analyst,91576,USD,91576,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
2025,pleno,integral,Manager,225000,USD,225000,US,presencial,US,media,USA
2025,pleno,integral,Manager,150000,USD,150000,US,presencial,US,media,USA
2025,senior,integral,Site Reliability Engineer,231000,USD,231000,US,presencial,US,media,USA
2025,senior,integral,Site Reliability Engineer,154000,USD,154000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,240000,USD,240000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,178500,USD,178500,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,117300,USD,117300,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,207000,USD,207000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,138000,USD,138000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,214200,USD,214200,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,142800,USD,142800,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,175950,USD,175950,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,117300,USD,117300,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,207000,USD,207000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,138000,USD,138000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,214200,USD,214200,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,142800,USD,142800,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
2025,senior,integral,Platform Engineer,267500,USD,267500,US,presencial,US,media,USA
2025,senior,integral,Platform Engineer,155000,USD,155000,US,presencial,US,media,USA
2025,senior,integral,Solution Engineer,177600,USD,177600,CA,presencial,CA,media,CAN
2025,senior,integral,Solution Engineer,96000,USD,96000,CA,presencial,CA,media,CAN
2025,senior,integral,Solution Engineer,272300,USD,272300,US,presencial,US,media,USA
2025,senior,integral,Solution Engineer,130900,USD,130900,US,presencial,US,media,USA
2025,senior,integral,Computer Vision Engineer,180000,USD,180000,US,presencial,US,media,USA
2025,senior,integral,Computer Vision Engineer,130000,USD,130000,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,200200,USD,200200,US,presencial,US,media,USA
2025,pleno,integral,Software Engineer,185644,USD,185644,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,240240,USD,240240,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,221537,USD,221537,US,presencial,US,media,USA
2025,pleno,integral,Machine Learning Engineer,150000,USD,150000,US,presencial,US,media,USA
2025,pleno,integral,Machine Learning Engineer,100000,USD,100000,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,196900,USD,196900,US,presencial,US,media,USA
2025,pleno,integral,Data Engineer,179002,USD,179002,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,235400,USD,235400,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,199234,USD,199234,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,59476,GBP,75286,GB,presencial,GB,media,GBR
2025,senior,integral,Data Engineer,46731,GBP,59153,GB,presencial,GB,media,GBR
2025,senior,integral,Data Engineer,215000,USD,215000,US,remoto,US,media,USA
2025,senior,integral,Data Engineer,166000,USD,166000,US,remoto,US,media,USA
2025,senior,integral,Data Engineer,370300,USD,370300,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,142600,USD,142600,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,181000,USD,181000,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,158600,USD,158600,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,181000,USD,181000,US,presencial,US,media,USA
2025,senior,integral,Data Engineer,144200,USD,144200,US,presencial,US,media,USA
2025,junior,integral,Data Operations Analyst,78920,USD,78920,US,remoto,US,media,USA
2025,junior,integral,Data Operations Analyst,47237,USD,47237,US,remoto,US,media,USA
2025,senior,integral,Architect,202730,USD,202730,US,remoto,US,media,USA
2025,senior,integral,Architect,92118,USD,92118,US,remoto,US,media,USA
2025,senior,integral,MLOps Engineer,183000,USD,183000,CA,remoto,CA,media,CAN
2025,senior,integral,MLOps Engineer,128000,USD,128000,CA,remoto,CA,media,CAN
2025,senior,integral,Solution Architect,172000,USD,172000,US,presencial,US,media,USA
2025,senior,integral,Solution Architect,123000,USD,123000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,237100,USD,237100,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,111100,USD,111100,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,48000,USD,48000,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,48000,USD,48000,US,presencial,US,media,USA
2025,junior,integral,Analyst,98900,USD,98900,US,presencial,US,media,USA
2025,junior,integral,Analyst,75700,USD,75700,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,70000,USD,70000,US,presencial,US,media,USA
2025,pleno,integral,Data Analyst,65000,USD,65000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,110000,USD,110000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,70000,USD,70000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,128000,USD,128000,US,presencial,US,media,USA
2025,senior,integral,Data Analyst,78000,USD,78000,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,90000,USD,90000,US,presencial,US,media,USA
2025,junior,integral,Data Analyst,80000,USD,80000,US,presencial,US,media,USA
2025,pleno,integral,Data Scientist,196900,USD,196900,US,presencial,US,media,USA
2025,pleno,integral,Data Scientist,193482,USD,193482,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,196900,USD,196900,US,remoto,US,media,USA
2025,senior,integral,Data Scientist,189953,USD,189953,US,remoto,US,media,USA
2025,pleno,integral,Data Scientist,115498,USD,115498,US,presencial,US,media,USA
2025,pleno,integral,Data Scientist,80766,USD,80766,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,155000,USD,155000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,58844,USD,58844,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,170000,USD,170000,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,110000,USD,110000,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,140900,USD,140900,US,presencial,US,media,USA
2025,senior,integral,Software Engineer,119765,USD,119765,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,122400,USD,122400,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,59795,USD,59795,US,presencial,US,media,USA
2025,senior,integral,Data Scientist,245000,USD,245000,US,remoto,US,media,USA
2025,senior,integral,Data Scientist,167250,USD,167250,US,remoto,US,media,USA
